,id,colorDescription,portrait_url,squarishURL,Stock,isNew,currentPrice_2020-07-26,fullPrice,subtitle,title,date,url,currentPrice_2020-07-09,currentPrice_2020-07-15,currentPrice_2020-07-22,currentPrice_2020-07-11,currentPrice_2020-08-02,currentPrice_2020-07-20,currentPrice_2020-07-13,currentPrice_2020-07-12,currentPrice_2020-07-24,currentPrice_2020-07-25,currentPrice_2020-07-18,currentPrice_2020-07-16,currentPrice_2020-07-17,currentPrice_2020-08-08,currentPrice_2020-07-30,currentPrice_2020-07-21,currentPrice_2020-07-23,currentPrice_2020-07-10,currentPrice_2020-07-29,currentPrice_2020-07-19,currentPrice_2020-08-04,currentPrice_2020-07-14,currentPrice_2020-07-31,currentPrice_2020-07-07,currentPrice_2020-08-01,currentPrice_2020-08-05,currentPrice_2020-07-08,currentPrice_2020-07-28,currentPrice_2020-08-07
44,e862f43c-adc8-3d84-be5a-a7185b44c30e,Negro/Negro/Blanco,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/vgynxrmcdkxf5igza2gl/image.jpg",https://static.nike.com/a/images/t_default/hugxf21bdyogkwdnkngh/calzado-air-max-ivo-MkTmERnm.jpg,True,False,1598.0,1999,Calzado para hombre,Nike Air Max IVO,2020-07-26,{countryLang}/t/calzado-air-max-ivo-MkTmERnm/580518-011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,95b0c884-ba80-38e4-a989-29f69cda7c2c,Blanco/Azul carrera/Volt/Negro,"https://static.nike.com/a/images/ar_4:5,c_pad,w_400,f_auto/t_product_v1/f5f20ec7-a1ba-4989-a162-cf3003f56211/calzado-de-fútbol-para-césped-deportivo-turf-artificial-mercurial-vapor-13-academy-neymar-jr-tf-NrxgP5.jpg",https://static.nike.com/a/images/t_default/f5f20ec7-a1ba-4989-a162-cf3003f56211/calzado-de-fútbol-para-césped-deportivo-turf-artificial-mercurial-vapor-13-academy-neymar-jr-tf-NrxgP5.jpg,True,False,1618.0,1799,Calzado de fútbol para terreno artificial,Nike Mercurial Vapor 13 Academy Neymar Jr TF,2020-07-26,{countryLang}/t/calzado-de-fútbol-para-césped-deportivo-turf-artificial-mercurial-vapor-13-academy-neymar-jr-tf-NrxgP5/AT7995-104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,79810f3c-7a20-3188-8976-8cf8d57d2219,Vuelo/Azul marino medianoche/Volt,"https://static.nike.com/a/images/ar_4:5,c_pad,w_400,f_auto/t_product_v1/bb69d184-715d-4295-bd74-0e6087d82b7f/calzado-de-fútbol-para-césped-deportivo-artificial-tiempo-legend-8-pro-tf-SzHNmK.jpg",https://static.nike.com/a/images/t_default/bb69d184-715d-4295-bd74-0e6087d82b7f/calzado-de-fútbol-para-césped-deportivo-artificial-tiempo-legend-8-pro-tf-SzHNmK.jpg,True,False,2078.0,2598,Calzado de fútbol para terreno artificial,Nike Tiempo Legend 8 Pro TF,2020-07-26,{countryLang}/t/calzado-de-fútbol-para-césped-deportivo-artificial-tiempo-legend-8-pro-tf-SzHNmK/AT6136-474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,3ccae9f0-c33a-3834-a789-587172a517f8,Blanco/Azul carrera/Volt/Negro,"https://static.nike.com/a/images/ar_4:5,c_pad,w_400,f_auto/t_product_v1/7e2e81ab-0757-420a-81ac-d6a1a59778f0/calzado-de-fútbol-para-césped-artificial-mercurial-vapor-13-elite-neymar-jr-ag-pro-q8MxPh.jpg",https://static.nike.com/a/images/t_default/7e2e81ab-0757-420a-81ac-d6a1a59778f0/calzado-de-fútbol-para-césped-artificial-mercurial-vapor-13-elite-neymar-jr-ag-pro-q8MxPh.jpg,True,False,4398.0,5498,Calzado de fútbol para césped artificial,Nike Mercurial Vapor 13 Elite Neymar Jr. AG-PRO,2020-07-26,{countryLang}/t/calzado-de-fútbol-para-césped-artificial-mercurial-vapor-13-elite-neymar-jr-ag-pro-q8MxPh/AT7896-104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,ca404821-d984-3559-98bd-1450b2a4e29e,Negro/Gris lobo/Volt,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/kgcnz2kr4pjy9qpkjyhi/image.jpg",https://static.nike.com/a/images/t_default/dbuoanqhygkteqcwgup6/calzado-air-max-2015-GMWrhW.jpg,True,False,3038.0,3799,Calzado para hombre,Nike Air Max 2015,2020-07-26,{countryLang}/t/calzado-air-max-2015-GMWrhW/CN0135-001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,bd87dc1a-0605-3832-9bd7-3c3e814d8f14,Carmesí láser/Negro/Rojo universitario/Blanco,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/x2ebkrjqt7m6yianiyyc/image.jpg",https://static.nike.com/a/images/t_default/gq1yc5fgghxzulvcfscv/calzado-de-atletismo-con-clavos-zoom-rival-s-9-w8Torw9V.jpg,True,False,1328.0,1398,Calzado de atletismo con clavos unisex,Nike Zoom Rival S 9,2020-07-26,{countryLang}/t/calzado-de-atletismo-con-clavos-zoom-rival-s-9-w8Torw9V/907564-604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,8f467141-5de3-3047-825f-73e61495dd3b,Hiperazul/Voltio ligero/Blanco,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/8129bd52-65f7-48ac-b416-cb2abbcdafa9/image.jpg",https://static.nike.com/a/images/t_default/b5ee2456-f014-4a75-9e0e-2601f39c0d1a/calzado-de-fútbol-para-cancha-cubierta-lunar-gato-2-ic-T7pv1J.jpg,True,False,1838.0,2298,Calzado de fútbol para cancha cubierta,Nike Lunar Gato II IC,2020-07-26,{countryLang}/t/calzado-de-fútbol-para-cancha-cubierta-lunar-gato-2-ic-T7pv1J/580456-474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,52f63838-7c3b-3d16-859d-7dcf076e3e73,Negro/Volt/Blanco,"https://c.static-nike.com/a/images/ar_4:5,c_pad,w_400,f_auto/t_product_v1/tiwbn0gatiz1vscy3rd3/calzado-de-carrera-con-clavos-zoom-victory-elite-2-gXTOOLD8.jpg",https://c.static-nike.com/a/images/t_default/tiwbn0gatiz1vscy3rd3/calzado-de-carrera-con-clavos-zoom-victory-elite-2-gXTOOLD8.jpg,True,False,2318.0,2899,Calzado de carrera con clavos unisex,Nike Zoom Victory Elite 2,2020-07-26,{countryLang}/t/calzado-de-carrera-con-clavos-zoom-victory-elite-2-gXTOOLD8/835998-017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,7c3a7fbb-0116-3236-81a8-8880008ff68f,Negro/Morado voltaje/Volt/Plata metalizado,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/mhecir9xwg0hnabxoclj/image.jpg",https://static.nike.com/a/images/t_default/giea8cvqbmuihy9y5g9x/calzado-de-running-odyssey-react-shield-2-sDFL86.jpg,True,False,1998.0,2499,Calzado de running para hombre,Nike Odyssey React Shield 2,2020-07-26,{countryLang}/t/calzado-de-running-odyssey-react-shield-2-sDFL86/BQ1671-002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,0226d519-8e85-32db-b26b-8fb4152ac772,Azul hidrógeno/Gris cielo/Plata metalizado/Negro,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/ef815e2e-11e2-4b74-83eb-89bab09512a3/image.jpg",https://static.nike.com/a/images/t_default/f7ed5564-ec45-4993-b7c0-b06dcc120dd6/calzado-de-carrera-zoom-victory-3-7BTDPz90.jpg,True,False,1918.0,2398,Calzado de carrera,Nike Zoom Victory 3,2020-07-26,{countryLang}/t/calzado-de-carrera-zoom-victory-3-7BTDPz90/835997-404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,bc599448-0093-3f78-8d6d-18f272bc8381,Blanco/Negro/Vela/Azul carrera,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/ulduaccafufg94h500wk/image.jpg",https://static.nike.com/a/images/t_default/alf9mmt7higlgbnnkggy/calzado-zoom-vomero-5-se-sp-13H0wT.jpg,True,False,2198.0,3149,Calzado para hombre,Nike Zoom Vomero 5 SE SP,2020-07-26,{countryLang}/t/calzado-zoom-vomero-5-se-sp-13H0wT/CI1694-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,6fe7d9d4-4b80-38e3-855e-e27843533816,Carmesí láser/Blanco/Negro,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/3729c32c-86d4-492f-b559-6a2eee6b4581/image.jpg",https://static.nike.com/a/images/t_default/6d257a78-5a06-4969-83d1-39ee7f68e0e8/calzado-de-fútbol-para-cancha-cubierta-react-tiempo-legend-8-pro-ic-ZWRXp6.jpg,True,False,2078.0,2598,Calzado de fútbol para cancha cubierta,Nike React Tiempo Legend 8 Pro IC,2020-07-26,{countryLang}/t/calzado-de-fútbol-para-cancha-cubierta-react-tiempo-legend-8-pro-ic-ZWRXp6/AT6134-606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,f8bf432b-ffbe-31dc-b025-ed9b559e7640,Veneno limón/Negro,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/i1-6338dcc8-f747-40ab-a9d7-84e7cfb3c319/image.jpg",https://static.nike.com/a/images/t_default/i1-7e7edec5-e7dd-48a7-992b-050c72c01b49/calzado-de-fútbol-para-terreno-firme-mercurial-vapor-13-elite-mds-fg-LxMncD.jpg,True,False,3998.0,4998,Calzado de fútbol para terreno firme,Nike Mercurial Vapor 13 Elite MDS FG,2020-07-26,{countryLang}/t/calzado-de-fútbol-para-terreno-firme-mercurial-vapor-13-elite-mds-fg-LxMncD/CJ1295-703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,b2b8bc93-8a33-366b-b2ec-ea70a74e7cf8,Blanco/Azul carrera/Volt/Negro,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/5b8d4801-ed29-455e-bdf9-13bb26404c21/image.jpg",https://static.nike.com/a/images/t_default/d8b3a718-6352-46e7-8d79-7518aa8af41a/calzado-de-fútbol-para-césped-artificial-mercurial-vapor-13-pro-neymar-jr-ag-pro-ZhzxjG.jpg,True,False,2078.0,2598,Calzado de fútbol para césped artificial,Nike Mercurial Vapor 13 Pro Neymar Jr. AG-PRO,2020-07-26,{countryLang}/t/calzado-de-fútbol-para-césped-artificial-mercurial-vapor-13-pro-neymar-jr-ag-pro-ZhzxjG/AT7903-104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,03cb213f-544e-32f4-bbca-1b09ca7646fa,Negro/Reflejo plata/Negro,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/sp8dimldi4j3q3jfjjhs/image.jpg",https://static.nike.com/a/images/t_default/fye9iv5s1rkotjri147l/calzado-de-running-odyssey-react-flyknit-2-27Ws8c.jpg,True,False,1918.0,2398,Calzado de running para hombre,Nike Odyssey React Flyknit 2,2020-07-26,{countryLang}/t/calzado-de-running-odyssey-react-flyknit-2-27Ws8c/AT9975-002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,e743ece8-0831-3a02-9f14-0cd060feddc8,Blanco/Azul carrera/Volt/Negro,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/i1-33aee150-4a06-4837-8807-668be4a0ae2d/image.jpg",https://static.nike.com/a/images/t_default/i1-0c8e9b8f-eaf1-4e80-9b16-fdc52e08224c/calzado-de-fútbol-para-terreno-firme-mercurial-vapor-13-pro-neymar-jr-fg-1wDmvM.jpg,True,False,2078.0,2598,Calzado de fútbol para terreno firme,Nike Mercurial Vapor 13 Pro Neymar Jr. FG,2020-07-26,{countryLang}/t/calzado-de-fútbol-para-terreno-firme-mercurial-vapor-13-pro-neymar-jr-fg-1wDmvM/AT7904-104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,797cb2c9-28ed-3f2a-b09f-d5334d353e88,Blanco/Blanco/Hipercarmesí,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/hpvij6g1iwzwndklym3n/image.jpg",https://static.nike.com/a/images/t_default/bccwcx2cev8qwaiakerm/calzado-de-fútbol-para-terreno-firme-premier-2-fg-KyTwAmPK.jpg,True,False,1758.0,2199,Calzado de fútbol para terreno firme,Nike Premier II FG,2020-07-26,{countryLang}/t/calzado-de-fútbol-para-terreno-firme-premier-2-fg-KyTwAmPK/917803-181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,0a738e4a-5dc9-36e1-8fa9-5453ccd63469,Rojo noble/Oro team/Melocotón empolvado/Sulfuro Oscuro,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/freaam7abljuiatesggr/image.jpg",https://static.nike.com/a/images/t_default/jd1w0o0kpgzkudbrzxef/calzado-air-max-270-react-kZBR2B.jpg,True,False,2198.0,3149,Calzado para hombre,Nike Air Max 270 React,2020-07-26,{countryLang}/t/calzado-air-max-270-react-kZBR2B/AO4971-601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,f8b0485e-6c98-3ff2-873c-fd975ad26e29,Carmesí láser/Negro/Plata metalizado,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/c1b6a564-a475-46f3-acab-8076ecfca48c/image.jpg",https://static.nike.com/a/images/t_default/db942b38-8a8a-4b13-85c1-0c34dfea1c60/calzado-de-fútbol-para-terreno-firme-phantom-venom-academy-fg-bQqGGw.jpg,True,False,1438.0,1598,Calzado de fútbol para terreno firme,Nike Phantom Venom Academy FG,2020-07-26,{countryLang}/t/calzado-de-fútbol-para-terreno-firme-phantom-venom-academy-fg-bQqGGw/AO0566-606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,164c999d-a600-3b2d-8401-a0885b8dac07,Azul carrera/Azul héroe/Halo Abeto/Verde Luminoso,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/pbzz1gm2o67qwmppfz0t/image.jpg",https://static.nike.com/a/images/t_default/h99nd5b0lcgl9zmbo1i3/calzado-de-trail-running-air-zoom-pegasus-36-trail-zdtVpM.jpg,True,False,2078.0,2598,Calzado de trail running para hombre,Nike Air Zoom Pegasus 36 Trail,2020-07-26,{countryLang}/t/calzado-de-trail-running-air-zoom-pegasus-36-trail-zdtVpM/AR5677-400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,14f31a25-31aa-30e9-ab66-9ad8f1f89ae6,Gris azulado/Blanco,"https://c.static-nike.com/a/images/ar_4:5,c_pad,w_400,f_auto/t_product_v1/ymaoazj7uetgzxra8ria/calzado-de-running-flex-2018-rn-v2TEoPlN.jpg",https://c.static-nike.com/a/images/t_default/ymaoazj7uetgzxra8ria/calzado-de-running-flex-2018-rn-v2TEoPlN.jpg,True,False,1658.0,1848,Calzado de running para hombre,Nike Flex 2018 RN,2020-07-26,{countryLang}/t/calzado-de-running-flex-2018-rn-v2TEoPlN/AA7397-010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,b53f477b-81e8-343d-9958-5bbda3e59be8,Negro/Volt/Blanco,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/1b59936c-9851-46f0-96d9-baad14cf8818/image.jpg",https://static.nike.com/a/images/t_default/7057a101-3f5f-44f8-a149-ed087546b5e3/calzado-de-tenis-para-cancha-de-arcilla-court-air-max-wildcard-f8N5Dl.jpg,True,False,1618.0,1798,Calzado de tenis para cancha de arcilla para hombre,NikeCourt Air Max Wildcard,2020-07-26,{countryLang}/t/calzado-de-tenis-para-cancha-de-arcilla-court-air-max-wildcard-f8N5Dl/AO7350-007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,9dfddea7-7b7d-3fad-b9a0-616ead36fa3b,Negro/Azul héroe/Negro,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/mtcjphyxdrfkh7r0lzva/image.jpg",https://static.nike.com/a/images/t_default/uxgk5pjcixv92qxskgrr/calzado-de-fútbol-para-cancha-cubierta-tiempo-legend-8-academy-ic-0QLNWM.jpg,True,False,1318.0,1649,Calzado de fútbol para cancha cubierta,Nike Tiempo Legend 8 Academy IC,2020-07-26,{countryLang}/t/calzado-de-fútbol-para-cancha-cubierta-tiempo-legend-8-academy-ic-0QLNWM/AT6099-004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,05b2ffa1-db6b-38d1-94be-2c99dbe23a3b,Negro/Antracita/Antracita,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/vu17geznxsrhuh5ifi34/image.jpg",https://static.nike.com/a/images/t_default/dkcd56uzxvqg4sank4gf/calzado-de-entrenamiento-air-max-alpha-trainer-2-PRDr42.jpg,True,False,1438.0,1799,Calzado de entrenamiento para hombre,Nike Air Max Alpha Trainer 2,2020-07-26,{countryLang}/t/calzado-de-entrenamiento-air-max-alpha-trainer-2-PRDr42/AT1237-004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,6050a51a-654e-3ae4-822d-7bc0bcbf5c60,Negro/Volt/Blanco,"https://static.nike.com/a/images/ar_4:5,c_pad,w_400,f_auto/t_product_v1/95cfe693-4d8f-4f81-8f7e-0f52c4e1112f/calzado-de-tenis-para-cancha-de-arcilla-court-air-zoom-prestige-2KTrbWBk.jpg",https://static.nike.com/a/images/t_default/95cfe693-4d8f-4f81-8f7e-0f52c4e1112f/calzado-de-tenis-para-cancha-de-arcilla-court-air-zoom-prestige-2KTrbWBk.jpg,True,False,1598.0,1998,Calzado de tenis para cancha de arcilla para hombre,NikeCourt Air Zoom Prestige,2020-07-26,{countryLang}/t/calzado-de-tenis-para-cancha-de-arcilla-court-air-zoom-prestige-2KTrbWBk/AA8019-007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,7a461020-5bd4-3600-8706-6e5788f82d32,Azul vacío/Blanco/Negro/Voltio ligero,"https://static.nike.com/a/images/ar_4:5,c_pad,w_400,f_auto/t_product_v1/uvpaohxlww6o7rq0q5nr/calzado-de-fútbol-para-múltiples-superficies-mercurial-vapor-13-academy-mds-mg-ltJNt4.jpg",https://static.nike.com/a/images/t_default/uvpaohxlww6o7rq0q5nr/calzado-de-fútbol-para-múltiples-superficies-mercurial-vapor-13-academy-mds-mg-ltJNt4.jpg,True,False,1358.0,1699,Calzado de fútbol para múltiples superficies,Nike Mercurial Vapor 13 Academy MDS MG,2020-07-26,{countryLang}/t/calzado-de-fútbol-para-múltiples-superficies-mercurial-vapor-13-academy-mds-mg-ltJNt4/CJ1292-401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,3cc1a8f4-fa2b-3d5c-8899-794ca1d9a3ec,Mega azul/Azul binario/Azul militar claro/Blanco,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/wpzaa0nfym4voojsigj8/image.jpg",https://c.static-nike.com/a/images/t_default/z5bqckzrqa6hjh3gdqpd/calzado-de-running-air-zoom-structure-21-rJTGVpZM.jpg,True,False,1838.0,2298,Calzado de running para hombre,Nike Air Zoom Structure 21,2020-07-26,{countryLang}/t/calzado-de-running-air-zoom-structure-21-rJTGVpZM/904695-402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,99d20dc7-cd68-3b18-aadd-c95505d7c263,Negro/Oro metalizado/Negro,"https://c.static-nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/rorlp3fk2wrdwiadqcta/image.jpg",https://c.static-nike.com/a/images/t_default/nfzky9fwynjs6a5dnlxb/calzado-air-vapormax-2019-2R5nZ2.jpg,False,False,3038.0,3799,Calzado,Nike Air VaporMax 2019,2020-07-26,{countryLang}/t/calzado-air-vapormax-2019-2R5nZ2/AR6631-002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,47b8fcc3-e6c2-3327-b5c7-b6a09994deb2,Negro/Blanco/Negro,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/a2d6ca7e-b392-4e42-b921-6fe9c118ab53/image.jpg",https://static.nike.com/a/images/t_default/rtxt0pjhrcibeyh32me4/calzado-de-fútbol-para-terreno-blando-tiempo-legend-8-elite-sg-pro-anti-clog-traction-LJJ0RZ.jpg,True,False,3838.0,4798,Calzado de fútbol para terreno blando,Nike Tiempo Legend 8 Elite SG-PRO Anti-Clog Traction,2020-07-26,{countryLang}/t/calzado-de-fútbol-para-terreno-blando-tiempo-legend-8-elite-sg-pro-anti-clog-traction-LJJ0RZ/AT5900-007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,4c6165e1-1afb-3631-bdcc-b3468ea4b4bc,Plata metalizado/Arcilla Cósmica/Hiperroyal/Sombrío Apagado,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/rzwjprek4jwv99yfuxgo/image.jpg",https://static.nike.com/a/images/t_default/z3jmd3r71ghksc5xgvnp/calzado-air-max-720-Vc2TZM.jpg,True,False,2878.0,3599,Calzado para hombre,Nike Air Max 720,2020-07-26,{countryLang}/t/calzado-air-max-720-Vc2TZM/AO2924-019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,3c0ee5dc-e322-3036-b9f9-18bd5643fccb,Azul marino medianoche/Obsidiana oscuro/Negro/Platino puro,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/vrgnhpdrlyt5sehxtkxg/image.jpg",https://static.nike.com/a/images/t_default/mh7hin0m8dfhfiojp93a/calzado-de-running-downshifter-9-L5CJll.jpg,True,False,1158.0,1449,Calzado de running para hombre,Nike Downshifter 9,2020-07-26,{countryLang}/t/calzado-de-running-downshifter-9-L5CJll/AQ7481-401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,539a9350-f4c9-390a-9a50-fc2bc689884c,Negro/Plata metalizado/Blanco,"https://c.static-nike.com/a/images/ar_4:5,c_pad,w_400,f_auto/t_product_v1/wrpgge0mbgftk6aggyyv/calzado-cortez-basic-nylon-m906dh.jpg",https://c.static-nike.com/a/images/t_default/wrpgge0mbgftk6aggyyv/calzado-cortez-basic-nylon-m906dh.jpg,True,False,1078.0,1349,Calzado para hombre,Nike Cortez Basic Nylon,2020-07-26,{countryLang}/t/calzado-cortez-basic-nylon-m906dh/819720-011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,0fba18c4-0759-3cad-9eae-a1cbe7c37b64,Negro/Volt/Blanco,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/e7a6606d-2646-4dd4-967a-c7a785e7e60d/image.jpg",https://static.nike.com/a/images/t_default/8867ad4f-c8fa-4018-a2de-84d921663ebb/calzado-de-tenis-para-superficies-de-arcilla-court-air-zoom-zero-S6nTXD.jpg,True,False,1998.0,2498,Calzado de tenis para cancha de arcilla para hombre,NikeCourt Air Zoom Zero,2020-07-26,{countryLang}/t/calzado-de-tenis-para-superficies-de-arcilla-court-air-zoom-zero-S6nTXD/AA8017-007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,2f64f401-0c04-33f8-9648-50d14e7fa26e,Blanco/Vela/Platino puro/Royal juego,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/80075c6e-2f91-4f9e-982e-62b24af3000d/image.jpg",https://static.nike.com/a/images/t_default/017b73de-437d-4ea5-a22a-02a3f1c0c896/calzado-de-tenis-court-lite-2-premium-JBh9fd.jpg,True,False,1528.0,1698,Calzado de tenis para hombre,NikeCourt Lite 2 Premium,2020-07-26,{countryLang}/t/calzado-de-tenis-court-lite-2-premium-JBh9fd/CJ6781-104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,4d4a0531-f9f6-36b8-8328-b02dd7e7f425,Gris vasto/Azul señal/Volt resplandor/Azul oscuro,"https://c.static-nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/ymiuzc61crqigmee7fom/image.jpg",https://c.static-nike.com/a/images/t_default/klzvkkr1ecyf9a1ni3kp/calzado-de-tenis-de-cancha-dura-court-zoom-cage-3-z3TlDDyn.jpg,True,False,2158.0,2699,Calzado de tenis de cancha dura para hombre,NikeCourt Zoom Cage 3,2020-07-26,{countryLang}/t/calzado-de-tenis-de-cancha-dura-court-zoom-cage-3-z3TlDDyn/918193-004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,c0bd3182-5d02-3d73-b5b9-0dd9351b6203,Verde pino/Negro/Blanco,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/b6c94aa7-d18d-4974-9dc2-43ccf55678f5/image.jpg",https://static.nike.com/a/images/t_default/11712df4-05cc-4f65-9d0d-be4c62a50c0b/calzado-de-carrera-zoom-victory-3-oregon-track-club-ZqkbmV.jpg,True,False,1998.0,2498,Calzado de carrera,Nike Zoom Victory 3 Oregon Track Club,2020-07-26,{countryLang}/t/calzado-de-carrera-zoom-victory-3-oregon-track-club-ZqkbmV/AV3157-300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,11944e7e-2777-3c5a-b591-fbf3ce58e1ce,Negro/Volt/Blanco,"https://c.static-nike.com/a/images/ar_4:5,c_pad,w_400,f_auto/t_product_v1/iowamrpb5x4vgi4optpn/calzado-de-carrera-de-distancia-con-clavos-zoom-mamba-3-XPTbxzmO.jpg",https://c.static-nike.com/a/images/t_default/iowamrpb5x4vgi4optpn/calzado-de-carrera-de-distancia-con-clavos-zoom-mamba-3-XPTbxzmO.jpg,True,False,1918.0,2399,Calzado de carrera de distancia con clavos unisex,Nike Zoom Mamba 3,2020-07-26,{countryLang}/t/calzado-de-carrera-de-distancia-con-clavos-zoom-mamba-3-XPTbxzmO/706617-017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,b64ada27-12e2-3cc9-8640-15edb421cbfd,Negro/Volt/Negro,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/hw8nfpuwe0r36jy8qchl/image.jpg",https://static.nike.com/a/images/t_default/jhhnepenycvecyljpitq/calzado-de-fútbol-para-terreno-blando-phantomvsn-academy-dynamic-fit-sg-pro-anti-clog-traction-XvK2X8.jpg,True,False,1518.0,1899,Calzado de fútbol para terreno blando,Nike PhantomVSN Academy Dynamic Fit SG-Pro Anti-Clog Traction,2020-07-26,{countryLang}/t/calzado-de-fútbol-para-terreno-blando-phantomvsn-academy-dynamic-fit-sg-pro-anti-clog-traction-XvK2X8/BQ8845-007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,166edae8-e03c-379d-be8b-ed9208f98e2c,Hueso claro/Azul verdoso geoda/Morado voltaje/Negro,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/554b4fcf-2f25-408f-a4a8-5dde078c16d7/image.jpg",https://static.nike.com/a/images/t_default/9c5b93ba-68e3-4fd1-8e9a-daea2a2ed088/calzado-de-entrenamiento-air-max-alpha-savage-BqPqD4.jpg,True,False,1758.0,2199,Calzado de entrenamiento para hombre,Nike Air Max Alpha Savage,2020-07-26,{countryLang}/t/calzado-de-entrenamiento-air-max-alpha-savage-BqPqD4/AT3378-053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
